,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
211,20417,35.0,4.3,13.042793,80.319982,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.520251327653
212,40484,30.0,4.8,13.002161,77.626014,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.520251327653
213,35120,27.0,4.7,22.791593,75.916362,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,28,20002.520251327653
214,8860,30.0,4.6,23.479746,85.44982,Stormy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,54,20002.520251327653
215,26354,30.0,5.0,17.498998,78.540366,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.520251327653
216,32645,23.0,4.6,15.58155,73.769092,Fog,High,1,Buffet,motorcycle,2.0,No,Metropolitian,33,20002.520251327653
217,29368,32.0,4.7,11.072169,77.049594,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.520251327653
218,31751,31.0,4.8,22.32279,73.180283,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,20002.520251320853
219,45051,32.0,4.7,25.573994,81.990187,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,25,20002.520251320853
220,542,20.0,4.9,0.02,0.02,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,20002.520251320853
221,3852,24.0,4.8,12.3585,76.715808,Stormy,Medium,1,Snack,scooter,0.0,No,Urban,25,20002.520251320853
222,12033,37.0,4.5,22.735835,75.897648,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,16,20002.520251320853
223,6002,27.0,4.5,11.154839,77.137003,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.520251320853
224,5198,20.0,4.9,22.701847,75.931991,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.520251320853
225,27565,36.0,4.7,19.2713,72.926191,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Urban,45,20002.520251320853
226,39492,24.0,4.9,23.363017,85.3472,Windy,Low,2,Drinks,scooter,,No,Urban,11,20002.520251320853
227,8354,28.0,4.6,27.003987,75.842891,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,10,20002.520251320853
228,24393,32.0,4.7,12.331214,76.631094,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.520251320722
229,39817,33.0,4.7,12.99041,77.650489,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.520251320722
230,25334,21.0,4.7,26.993726,75.83282,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,20002.520251320722
231,12423,38.0,4.7,13.159198,77.700997,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,28,20002.520251320722
232,20819,28.0,4.7,22.681847,75.911991,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,26,20002.520251320722
233,42962,36.0,4.9,11.10091,77.020432,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,36,20002.520251320722
234,26078,26.0,4.7,17.488263,78.447865,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.520251320722
235,45573,30.0,4.6,18.58245,73.936619,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.520251320722
236,39774,23.0,4.9,22.741847,75.971991,Sunny,Low,0,Buffet,motorcycle,,No,Metropolitian,26,20002.520251320722
237,39751,38.0,4.8,22.755835,75.917648,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.520251320722
238,6326,33.0,4.7,22.81004,75.962847,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,17,20002.520251320722
239,13413,28.0,4.9,22.617821,88.440581,Stormy,High,0,Meal,motorcycle,1.0,No,Urban,22,20002.520251320722
240,2917,28.0,4.8,22.752225,75.894765,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,20002.520251320722
241,2229,22.0,4.9,11.132169,77.109594,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,22,20002.520251320722
242,22807,27.0,4.8,21.169834,72.798666,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.52025131765
243,16158,20.0,4.4,23.464989,85.425486,Fog,Jam,1,Meal,scooter,2.0,No,,32,20002.52025131765
244,7963,25.0,4.4,19.227222,72.992281,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.52025131765
245,26827,21.0,4.3,22.368096,73.227753,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.52025131765
246,31905,29.0,5.0,22.438096,73.297753,Fog,Medium,1,Drinks,motorcycle,,No,Urban,30,20002.52025131765
247,20458,34.0,4.8,18.649299,74.007902,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,42,20002.52025131765
248,39060,22.0,4.9,25.560329,81.944279,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.52025131765
249,42896,27.0,4.5,19.054049,72.885203,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,11,20002.52025131765
250,5654,26.0,4.8,12.998453,77.663685,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.520251317605
251,3779,22.0,4.6,13.060221,77.735396,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.520251317605
252,25315,20.0,4.7,15.393897,74.004336,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,17,20002.520251317605
253,3344,37.0,4.6,13.076279,80.224568,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.520251317605
254,31261,35.0,4.0,11.018638,76.994311,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.520251317605
255,36612,39.0,4.6,13.138616,80.344151,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,20002.520251317605
256,39753,25.0,4.0,31.005817,75.923112,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.520251317605
257,28140,20.0,4.9,11.104136,77.073303,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.520251317605
258,12967,30.0,4.8,13.106438,80.240672,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,12,20002.520251317605
259,23480,25.0,4.8,13.032394,80.252439,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,20002.520251317605
260,6633,24.0,4.9,13.156286,80.405235,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.520251316964
261,313,24.0,4.6,13.06041,77.720489,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,20002.520251316964
262,26818,,,12.353194,76.660583,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.520251316964
263,44678,26.0,4.8,21.250798,72.870489,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.520251316964
264,5961,30.0,4.5,13.004264,77.7684,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.520251316964
265,32223,26.0,5.0,0.04,0.04,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.520251316964
266,40462,33.0,4.2,26.922313,75.836896,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,39,20002.520251316964
267,13657,30.0,5.0,18.566258,73.924337,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.520251316964
268,4194,39.0,4.1,20.005016,75.452405,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,20002.520251316964
269,21270,36.0,4.9,10.112834,76.413268,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,20002.520251316964
270,4497,24.0,4.3,23.395164,85.364097,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.520251316964
271,23796,32.0,4.7,19.124049,72.955203,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,29,20002.520251316964
272,10951,20.0,5.0,26.983483,75.873139,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,10,20002.520251316964
273,42673,22.0,5.0,26.512581,80.345628,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,20002.520251316815
274,13295,35.0,4.3,26.869596,75.820512,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.520251316815
275,25715,37.0,4.6,12.376356,76.669103,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,20002.520251316815
276,38755,25.0,5.0,31.033234,75.96172,Stormy,Jam,2,Buffet,scooter,1.0,No,,20,20002.520251316815
277,4650,35.0,4.3,18.579299,73.937902,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.520251316815
278,8223,23.0,4.9,0.05,0.05,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,20002.520251316815
279,22887,35.0,4.6,13.174694,80.39147,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.520251316815
280,21907,39.0,4.9,13.126762,80.311865,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,20002.520251316815
281,9619,38.0,4.9,23.254294,77.475361,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,20002.520251316815
282,28980,32.0,4.9,26.991378,75.869034,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,20002.520251316815
283,38510,31.0,4.7,27.031191,75.942083,Fog,Low,1,Snack,scooter,1.0,No,Urban,30,20002.520251316815
284,18321,33.0,4.9,26.879596,75.830512,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.5202513016
285,3063,27.0,4.7,11.028638,77.004311,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.5202513016
286,44691,28.0,4.3,19.133517,72.95765,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,20002.5202513016
287,2115,30.0,4.9,13.059934,77.809386,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.5202513016
288,7880,36.0,4.7,17.543216,78.612111,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,20002.5202513016
289,21948,33.0,4.1,13.108453,77.773685,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,20002.5202513016
290,42899,34.0,4.8,12.349524,76.69262,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,20002.5202513016
291,248,33.0,4.5,22.835049,75.982471,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,20002.5202513016
292,42406,30.0,4.6,11.05185,77.061082,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.5202513016
293,36541,23.0,5.0,15.586833,73.838172,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.5202513016
294,7627,20.0,4.8,0.05,0.05,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,20002.5202513016
295,35717,25.0,4.9,13.076762,80.261865,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.520251297814
296,22079,22.0,4.7,12.420972,76.769264,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,20002.520251297814
297,44819,37.0,5.0,11.112169,77.089594,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,20002.520251297814
298,40732,31.0,4.8,25.470377,81.854236,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,20002.520251297814
299,13988,32.0,4.6,22.875049,76.022471,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.520251297814
300,25288,23.0,4.6,12.363225,76.670028,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,16,20002.520251297814
301,5231,37.0,4.5,13.043284,77.725428,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,20002.520251297814
302,37043,37.0,4.9,13.012793,80.289982,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,20002.520251297814
303,83,34.0,4.7,27.233303,78.127044,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.520251297814
304,12335,28.0,4.6,19.926969,75.378894,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,14,20002.520251297814
305,2053,25.0,4.6,12.447928,76.727889,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,20002.52025128374
306,43350,28.0,4.5,21.197735,72.808778,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.52025128374
307,18245,25.0,4.8,17.478263,78.437865,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.52025128374
308,22776,29.0,4.8,18.530016,73.840547,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,28,20002.52025128374
309,43874,38.0,4.6,22.795748,75.968497,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,30,20002.52025128374
310,22762,23.0,4.1,0.06,0.06,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.52025128374
311,25133,21.0,5.0,26.923726,75.762821,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.52025128374
312,15255,25.0,5.0,21.256608,72.864136,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.52025128374
313,26072,21.0,4.7,18.722718,73.903572,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,20002.52025128374
314,20179,39.0,4.6,13.116286,80.365235,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.52025128374
315,27226,39.0,4.8,19.083517,72.90765,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,20002.52025128374
316,43237,33.0,4.9,0.13,0.13,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20002.52025128374
317,38551,35.0,4.9,21.246438,72.854115,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.520251244823
318,11647,23.0,4.6,17.498998,78.540366,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,20002.520251244823
319,15384,35.0,4.9,26.95519,75.860753,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.520251244823
320,41069,29.0,4.7,17.498294,78.474423,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520251244823
321,32545,,,26.826536,75.897333,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,33,20002.520251244823
322,31591,35.0,5.0,23.264294,77.485361,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.520251244823
323,41478,24.0,4.7,19.075831,72.853984,Stormy,High,2,Snack,scooter,1.0,No,,12,20002.520251244823
324,8713,,,22.648731,88.474878,,,3,Drinks,scooter,0.0,No,Metropolitian,15,20002.520251244823
325,41145,33.0,4.6,18.560963,73.858972,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,20002.520251240134
326,4191,28.0,4.8,13.014179,77.695797,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,20002.520251240134
327,22489,22.0,4.6,22.525082,88.37783,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,20002.520251240134
328,30212,31.0,4.7,11.120375,77.06295,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.520251240134
329,27034,39.0,4.6,19.063517,72.88765,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,20002.520251240134
330,31168,26.0,4.0,10.97185,76.981082,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,20002.520251240134
331,31438,37.0,4.7,18.682718,73.863572,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,20002.520251240134
332,37616,36.0,4.7,0.07,0.07,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.520251240134
333,16170,34.0,3.8,22.843839,75.987429,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,34,20002.520251240134
334,8343,25.0,4.9,12.993298,77.674293,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,20002.520251240134
335,5960,32.0,4.7,12.982532,77.618179,Fog,Low,2,Drinks,motorcycle,1.0,No,,16,20002.520251240134
336,37687,26.0,4.6,11.032477,77.005667,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,20002.520251240134
337,3853,39.0,4.4,0.06,0.06,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,20002.520251240134
338,43988,32.0,4.4,17.523216,78.592111,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.520251131635
339,23905,27.0,4.6,26.98519,75.890753,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.520251131635
340,34605,39.0,3.6,12.427978,76.706792,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,38,20002.520251131635
341,41798,36.0,4.6,12.354747,76.695861,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,46,20002.520251131635
342,29357,32.0,4.1,12.394569,76.733622,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.520251131635
343,29365,26.0,4.8,12.333978,76.637961,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.520251131635
344,13904,35.0,5.0,23.461292,85.417872,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.520251131635
345,41939,25.0,4.8,21.203434,72.834492,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520251131635
346,5172,35.0,4.7,19.064049,72.895203,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,28,20002.520251131635
347,26291,38.0,4.7,26.876156,75.8323,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.52025075938
348,2295,32.0,4.5,11.133669,77.106494,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,20002.52025075938
349,32290,27.0,4.8,13.056047,80.288114,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,20002.52025075938
350,14700,23.0,4.8,22.755049,75.902471,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.52025075938
351,4640,32.0,4.4,18.646562,74.006485,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,20002.520250757818
352,35045,38.0,4.4,21.270522,72.881477,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,20002.520250757818
353,12859,25.0,4.6,30.382686,78.08889,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,20002.520250757818
354,26068,37.0,4.8,23.43925,85.430464,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.52025074798
355,37221,20.0,3.7,22.778163,75.934212,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,20002.52025074798
356,37446,39.0,4.6,27.023483,75.913139,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37,20002.52025074798
357,28972,35.0,4.6,15.571295,73.759478,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,20002.52025074713
358,19442,26.0,4.9,22.4,73.25,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,20002.52025074713
359,42549,27.0,4.8,19.124237,72.955553,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,20002.52025074713
360,6502,20.0,4.7,18.644382,73.888206,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,20002.520250746507
361,18421,34.0,4.8,23.444878,85.405739,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.520250746507
362,21342,32.0,4.2,22.361844,73.215081,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.520250746507
363,5078,21.0,4.8,26.58775,80.461569,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,42,20002.52025074511
364,26941,25.0,4.7,22.711847,75.941991,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,20002.52025074511
365,41466,22.0,4.9,0.11,0.11,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,20002.52025074511
366,37730,20.0,4.7,18.594382,73.838206,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,20002.52025074181
367,31245,22.0,4.8,11.066298,77.022076,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,20002.52025074181
368,29214,36.0,4.8,18.722718,73.903572,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,20002.520250739977
369,44756,30.0,4.6,19.291315,72.932381,Fog,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,46,20002.520250739977
370,28279,26.0,4.7,13.079934,77.829386,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.52025073624
371,16164,22.0,4.7,17.508294,78.484423,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.52025073509
372,4974,36.0,4.3,21.170437,72.784209,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,20002.52025073509
373,431,29.0,4.9,21.200437,72.814209,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,20002.520250734502
374,37622,32.0,4.0,17.499585,78.462621,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.52025073221
375,45446,22.0,4.7,19.033517,72.85765,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.52025073221
376,27673,37.0,4.9,0.04,0.04,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.52025073221
377,18960,29.0,4.3,18.646562,74.006485,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,38,20002.520250731694
378,8313,20.0,4.8,22.562672,88.362885,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,20002.520250731694
379,28843,35.0,4.7,23.379194,85.345447,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20002.520250731694
380,6324,38.0,5.0,23.409746,85.37982,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.520250731573
381,11591,35.0,4.9,19.135838,72.902658,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.520250731573
382,22871,32.0,4.1,12.363225,76.670028,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,20002.520250731573
383,23198,20.0,4.7,22.583227,88.383273,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,20002.520250731573
384,45267,23.0,4.9,26.886156,75.8423,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.520250729507
385,21385,39.0,4.4,17.513216,78.582111,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.520250729507
386,23514,34.0,4.0,12.999096,77.660625,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,20002.52025072816
387,36311,22.0,4.6,13.144347,80.347221,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.52025072816
388,15361,32.0,5.0,22.681847,75.911991,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.520250720732
389,13745,35.0,4.0,17.498998,78.540366,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.520250720732
390,34685,22.0,4.9,18.64144,73.894855,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,20002.520249383313
391,42866,,,19.221141,72.903074,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,15,20002.520249383313
392,22818,23.0,4.6,18.676215,73.791081,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.520249383313
393,5321,39.0,4.2,12.406356,76.699103,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.520249383313
394,36350,37.0,4.9,0.04,0.04,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.52024938057
395,21897,30.0,4.0,23.443017,85.4272,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.52024937982
396,13649,24.0,4.5,19.140083,72.927385,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,20002.52024937664
397,9162,32.0,4.6,13.211878,80.378519,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,20002.52024937664
398,24441,29.0,5.0,27.288822,78.175359,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,13,20002.52024937664
399,18246,34.0,4.8,21.283343,72.902731,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.52024937664
400,45157,22.0,4.7,23.379407,85.345055,Stormy,High,1,Buffet,scooter,1.0,No,Urban,25,20002.52024937658
401,18772,36.0,4.4,17.56971,78.478855,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.52024937658
402,41726,36.0,4.8,13.134694,80.35147,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.52024937658
403,10764,,,22.755536,75.903106,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,20002.520249374986
404,13802,,,12.343994,76.646167,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520249374986
405,1555,38.0,4.4,23.403017,85.3872,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.520249374986
406,21479,21.0,4.9,18.593811,73.959315,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,20002.520249373556
407,31054,27.0,4.6,21.203493,72.831953,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,20002.520249373556
408,30925,20.0,4.5,13.105996,80.351898,Sandstorms,Low,2,Buffet,scooter,0.0,No,,18,20002.520249373556
409,20254,29.0,5.0,23.371489,85.344253,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,20002.520249372632
410,11402,29.0,4.4,15.536833,73.788172,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.520249372465
411,12854,23.0,4.9,22.317898,73.177788,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,29,20002.520249372465
412,25131,38.0,4.1,30.451281,78.158022,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,20002.520249372465
413,32005,26.0,4.6,11.056686,77.001736,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,20002.520249370904
414,18463,26.0,4.8,11.111278,77.085017,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,20002.520249370904
415,1997,32.0,4.6,23.399033,85.365347,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,17,20002.520249370886
